team_a_strength,team_b_strength,toss_winner_is_a,toss_decision_bat,is_first_innings,batting_team_is_a,runs_a,wickets_a,overs_a,runs_b,wickets_b,overs_b,target,label_winner_is_a
0.48,0.4,1,1,0,0,158,2,20.0,59,2,10.0,159,1
0.48,0.4,1,1,0,0,158,2,20.0,60,2,11.0,159,1
0.48,0.4,1,1,0,0,158,2,20.0,69,2,12.0,159,1
0.48,0.4,1,1,0,0,158,2,20.0,84,2,13.0,159,1
0.48,0.4,1,1,0,0,158,2,20.0,98,2,14.0,159,1
0.48,0.4,1,1,0,0,158,2,20.0,103,2,15.0,159,1
0.48,0.4,1,1,0,0,158,2,20.0,115,2,16.0,159,1
0.48,0.4,1,1,0,0,158,2,20.0,132,2,17.0,159,1
0.48,0.4,1,1,0,0,158,2,20.0,140,2,18.0,159,1
0.48,0.4,1,1,0,0,158,2,20.0,146,3,19.0,159,1
0.48,0.4,1,1,0,0,158,2,20.0,155,3,20.0,159,1
0.61,0.46,1,0,1,0,0,0,0.0,4,0,1.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,7,2,2.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,13,2,3.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,14,2,4.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,18,2,5.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,27,2,6.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,36,2,7.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,38,3,8.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,42,3,9.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,44,4,10.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,48,4,11.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,59,4,12.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,75,4,13.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,81,4,14.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,83,5,15.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,87,5,16.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,92,5,17.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,103,5,18.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,109,5,19.0,0,1
0.61,0.46,1,0,1,0,0,0,0.0,116,6,20.0,0,1
0.61,0.46,1,0,0,1,10,1,1.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,18,2,2.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,26,3,3.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,30,3,4.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,35,3,5.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,46,4,6.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,57,4,7.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,63,4,8.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,73,5,9.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,77,5,10.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,85,6,11.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,93,6,12.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,103,6,13.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,116,6,14.0,116,6,20.0,117,1
0.61,0.46,1,0,0,1,122,6,14.5,116,6,20.0,117,1
0.44,0.55,1,1,1,1,3,2,1.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,11,2,2.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,24,2,3.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,34,2,4.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,38,2,5.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,52,3,6.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,57,4,7.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,67,5,8.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,78,5,9.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,89,5,10.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,97,6,11.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,105,6,12.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,110,6,13.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,116,6,14.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,118,7,15.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,125,7,16.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,134,7,17.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,147,7,18.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,154,7,19.0,0,0,0.0,0,1
0.44,0.55,1,1,1,1,159,8,20.0,0,0,0.0,0,1
0.44,0.55,1,1,0,0,159,8,20.0,5,1,1.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,18,1,2.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,24,1,3.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,41,1,4.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,49,2,5.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,59,2,6.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,62,2,7.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,64,2,8.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,67,2,9.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,73,2,10.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,77,2,11.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,79,4,12.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,95,4,13.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,100,4,14.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,108,4,15.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,120,5,16.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,123,5,17.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,134,5,18.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,144,6,19.0,160,1
0.44,0.55,1,1,0,0,159,8,20.0,156,6,20.0,160,1
0.61,0.57,0,0,1,1,5,0,1.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,10,0,2.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,14,0,3.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,29,0,4.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,41,0,5.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,49,0,6.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,58,0,7.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,73,0,8.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,82,0,9.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,87,0,10.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,98,0,11.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,100,0,12.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,104,0,13.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,111,0,14.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,124,0,15.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,129,0,16.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,141,0,17.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,150,0,18.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,151,1,19.0,0,0,0.0,0,0
0.61,0.57,0,0,1,1,155,1,20.0,0,0,0.0,0,0
0.61,0.57,0,0,0,0,155,1,20.0,2,0,1.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,10,1,2.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,16,2,3.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,21,2,4.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,28,2,5.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,32,3,6.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,42,3,7.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,47,3,8.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,52,3,9.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,56,3,10.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,65,4,11.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,79,4,12.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,83,5,13.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,90,5,14.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,100,5,15.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,110,5,16.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,121,5,17.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,133,7,18.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,152,8,19.0,156,0
0.61,0.57,0,0,0,0,155,1,20.0,158,9,19.67,156,0
0.51,0.5,0,0,1,1,16,0,1.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,20,0,2.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,27,1,3.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,33,1,4.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,35,2,5.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,50,2,6.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,58,3,7.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,61,3,8.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,69,4,9.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,79,4,10.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,82,4,11.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,85,5,12.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,98,5,13.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,107,5,14.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,115,6,15.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,129,6,16.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,132,6,17.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,141,6,18.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,144,6,19.0,0,0,0.0,0,0
0.51,0.5,0,0,1,1,150,6,20.0,0,0,0.0,0,0
0.51,0.5,0,0,0,0,150,6,20.0,5,0,1.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,10,0,2.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,21,0,3.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,29,1,4.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,36,1,5.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,42,1,6.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,50,2,7.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,54,3,8.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,57,4,9.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,68,4,10.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,69,6,11.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,77,6,12.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,88,6,13.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,92,6,14.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,106,6,15.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,113,7,16.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,121,7,17.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,130,7,18.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,139,7,19.0,151,0
0.51,0.5,0,0,0,0,150,6,20.0,150,7,20.0,151,0
0.57,0.46,0,0,1,1,6,0,1.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,23,0,2.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,33,0,3.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,39,0,4.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,49,0,5.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,61,0,6.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,65,0,7.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,68,0,8.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,78,0,9.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,86,2,10.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,95,2,11.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,100,2,12.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,123,2,13.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,137,2,14.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,149,2,15.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,154,5,16.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,173,5,17.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,188,5,18.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,191,5,19.0,0,0,0.0,0,1
0.57,0.46,0,0,1,1,203,5,20.0,0,0,0.0,0,1
0.57,0.46,0,0,0,0,203,5,20.0,9,0,1.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,18,1,2.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,20,1,3.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,30,1,4.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,38,2,5.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,46,3,6.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,57,4,7.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,80,4,8.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,89,5,9.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,93,5,10.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,102,5,11.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,112,5,12.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,116,5,13.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,133,5,14.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,145,5,15.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,155,5,16.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,172,6,17.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,178,8,18.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,185,9,19.0,204,1
0.57,0.46,0,0,0,0,203,5,20.0,193,9,20.0,204,1
0.44,0.48,0,1,1,0,0,0,0.0,2,0,1.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,11,0,2.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,23,0,3.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,29,0,4.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,43,0,5.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,48,0,6.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,63,0,7.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,65,1,8.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,71,1,9.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,80,1,10.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,86,2,11.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,93,2,12.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,95,4,13.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,102,5,14.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,110,5,15.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,113,6,16.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,121,6,17.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,123,7,18.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,138,7,19.0,0,0
0.44,0.48,0,1,1,0,0,0,0.0,152,7,20.0,0,0
0.44,0.48,0,1,0,1,9,0,1.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,15,0,2.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,28,0,3.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,34,0,4.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,42,0,5.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,46,1,6.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,50,1,7.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,54,1,8.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,62,1,9.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,64,1,10.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,71,1,11.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,79,1,12.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,84,1,13.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,96,2,14.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,105,2,15.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,112,2,16.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,128,2,17.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,131,3,18.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,138,3,19.0,152,7,20.0,153,0
0.44,0.48,0,1,0,1,144,3,20.0,152,7,20.0,153,0
0.57,0.65,1,1,1,1,6,0,1.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,17,1,2.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,24,1,3.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,27,2,4.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,35,2,5.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,39,2,6.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,51,2,7.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,63,2,8.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,74,2,9.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,76,3,10.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,81,3,11.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,83,3,12.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,92,4,13.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,98,4,14.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,110,4,15.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,117,5,16.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,123,5,17.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,126,6,18.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,129,6,19.0,0,0,0.0,0,1
0.57,0.65,1,1,1,1,131,6,20.0,0,0,0.0,0,1
0.57,0.65,1,1,0,0,131,6,20.0,5,0,1.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,14,0,2.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,23,0,3.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,25,0,4.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,28,0,5.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,29,0,6.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,31,0,7.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,41,0,8.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,49,0,9.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,53,0,10.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,63,1,11.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,76,1,12.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,80,1,13.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,88,1,14.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,89,1,15.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,93,1,16.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,106,1,17.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,109,1,18.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,117,1,19.0,132,1
0.57,0.65,1,1,0,0,131,6,20.0,128,1,20.0,132,1
0.61,0.64,0,1,1,0,0,0,0.0,9,0,1.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,21,0,2.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,26,0,3.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,35,0,4.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,41,0,5.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,57,0,6.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,58,0,7.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,64,0,8.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,70,0,9.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,79,0,10.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,85,0,11.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,89,0,12.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,98,0,13.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,104,0,14.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,112,0,15.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,120,0,16.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,129,0,17.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,133,0,18.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,150,0,19.0,0,0
0.61,0.64,0,1,1,0,0,0,0.0,155,0,20.0,0,0
0.61,0.64,0,1,0,1,8,0,1.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,15,0,2.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,24,1,3.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,30,1,4.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,40,1,5.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,52,1,6.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,57,1,7.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,59,2,8.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,65,2,9.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,72,2,10.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,86,3,11.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,93,3,12.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,102,3,13.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,107,3,14.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,114,3,15.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,120,3,16.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,130,3,17.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,133,3,18.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,137,3,19.0,155,0,20.0,156,0
0.61,0.64,0,1,0,1,147,3,20.0,155,0,20.0,156,0
0.36,0.4,0,1,1,0,0,0,0.0,8,1,1.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,10,1,2.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,16,2,3.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,23,4,4.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,31,4,5.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,34,4,6.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,38,4,7.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,41,5,8.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,46,5,9.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,53,5,10.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,65,5,11.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,77,5,12.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,84,6,13.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,93,7,14.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,96,9,15.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,98,9,16.0,0,1
0.36,0.4,0,1,1,0,0,0,0.0,99,10,16.5,0,1
0.36,0.4,0,1,0,1,3,0,1.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,9,0,2.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,11,0,3.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,15,0,4.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,20,0,5.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,24,0,6.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,29,0,7.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,32,0,8.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,38,0,9.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,53,0,10.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,56,1,11.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,63,1,12.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,66,1,13.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,73,1,14.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,88,1,15.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,96,1,16.0,99,10,17.0,100,1
0.36,0.4,0,1,0,1,101,2,17.0,99,10,17.0,100,1
0.47,0.45,0,0,1,1,11,0,1.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,18,1,2.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,22,1,3.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,31,1,4.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,39,2,5.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,50,2,6.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,63,2,7.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,72,3,8.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,76,3,9.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,83,4,10.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,86,5,11.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,97,5,12.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,108,5,13.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,126,5,14.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,136,5,15.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,142,5,16.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,150,5,17.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,153,5,18.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,154,5,19.0,0,0,0.0,0,1
0.47,0.45,0,0,1,1,157,5,20.0,0,0,0.0,0,1
0.47,0.45,0,0,0,0,157,5,20.0,5,0,1.0,158,1
0.47,0.45,0,0,0,0,157,5,20.0,19,0,2.0,158,1
0.47,0.45,0,0,0,0,157,5,20.0,19,0,3.0,158,1
0.47,0.45,0,0,0,0,157,5,20.0,23,0,4.0,158,1
0.47,0.45,0,0,0,0,157,5,20.0,30,0,5.0,158,1
0.47,0.45,0,0,0,0,157,5,20.0,40,0,6.0,158,1
